Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2022-08-22
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Eastern Airways,T31123,Alicante (ALC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2022-08-22
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-08-22
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-08-22
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-08-22
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-08-22
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-08-22
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-08-22
Astonjet,864,Cancun (CUN),Scheduled,12:52,Arrival,3,12:52,Lisbon (LIS),2022-08-22
International Jet Management,566,Budapest (BUD),Scheduled,12:52,Arrival,3,12:52,Lisbon (LIS),2022-08-22
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-08-22
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-08-22
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-22
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-22
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-22
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,3,13:10,Lisbon (LIS),2022-08-22
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-08-22
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-08-22
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Eastern Airways,T31123,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-08-22
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-08-22
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-08-22
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-08-22
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-08-22
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-08-22
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-08-22
Astonjet,864,Cancun (CUN),Scheduled,12:52,Arrival,4,12:52,Lisbon (LIS),2022-08-22
International Jet Management,566,Budapest (BUD),Scheduled,12:52,Arrival,4,12:52,Lisbon (LIS),2022-08-22
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-08-22
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-08-22
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-22
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-22
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-22
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,4,13:10,Lisbon (LIS),2022-08-22
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-08-22
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-08-22
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Eastern Airways,T31123,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-08-22
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-08-22
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-08-22
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-08-22
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-08-22
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-08-22
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-08-22
Astonjet,864,Cancun (CUN),Scheduled,12:52,Arrival,5,12:52,Lisbon (LIS),2022-08-22
International Jet Management,566,Budapest (BUD),Scheduled,12:52,Arrival,5,12:52,Lisbon (LIS),2022-08-22
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-08-22
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-08-22
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-22
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-22
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-22
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,5,13:10,Lisbon (LIS),2022-08-22
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-08-22
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-08-22
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Eastern Airways,T31123,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-08-22
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-08-22
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-08-22
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-08-22
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-08-22
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-08-22
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-08-22
Astonjet,864,Cancun (CUN),Scheduled,12:52,Arrival,6,12:52,Lisbon (LIS),2022-08-22
International Jet Management,566,Budapest (BUD),Scheduled,12:52,Arrival,6,12:52,Lisbon (LIS),2022-08-22
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-08-22
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-08-22
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-22
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-22
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-22
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,6,13:10,Lisbon (LIS),2022-08-22
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-08-22
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-08-22
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-08-22
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Eastern Airways,T31123,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-08-22
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-08-22
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,7,12:40,Lisbon (LIS),2022-08-22
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,7,12:40,Lisbon (LIS),2022-08-22
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:45,Arrival,7,12:45,Lisbon (LIS),2022-08-22
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,7,12:45,Lisbon (LIS),2022-08-22
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,7,12:45,Lisbon (LIS),2022-08-22
Astonjet,864,Cancun (CUN),Scheduled,12:52,Arrival,7,12:52,Lisbon (LIS),2022-08-22
International Jet Management,566,Budapest (BUD),Scheduled,12:52,Arrival,7,12:52,Lisbon (LIS),2022-08-22
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,7,12:55,Lisbon (LIS),2022-08-22
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,7,12:55,Lisbon (LIS),2022-08-22
