Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,5,11:40,Lisbon (LIS),2023-03-17
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,5,11:40,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-03-17
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-03-17
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-03-17
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-03-17
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-03-17
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-03-17
SWISS,LX2086,Zurich (ZRH),Scheduled,11:25,Arrival,6,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:25,Arrival,6,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,6,11:30,Lisbon (LIS),2023-03-17
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,6,11:30,Lisbon (LIS),2023-03-17
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,6,11:40,Lisbon (LIS),2023-03-17
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,6,11:40,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-03-17
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-03-17
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-03-17
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-03-17
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-03-17
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-03-17
SWISS,LX2086,Zurich (ZRH),Scheduled,11:25,Arrival,7,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:25,Arrival,7,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,7,11:30,Lisbon (LIS),2023-03-17
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,7,11:30,Lisbon (LIS),2023-03-17
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,7,11:40,Lisbon (LIS),2023-03-17
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,7,11:40,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-03-17
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-03-17
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-03-17
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-03-17
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-03-17
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-03-17
SWISS,LX2086,Zurich (ZRH),Scheduled,11:25,Arrival,8,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP8204,Zurich (ZRH),Scheduled,11:25,Arrival,8,11:25,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,8,11:30,Lisbon (LIS),2023-03-17
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,8,11:30,Lisbon (LIS),2023-03-17
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,8,11:40,Lisbon (LIS),2023-03-17
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,8,11:40,Lisbon (LIS),2023-03-17
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-03-17
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-03-17
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-03-17
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-03-17
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-03-17
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-03-17
Norwegian Air Sweden AOC,D83617,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Copenhagen (CPH),2023-03-17
Norwegian Air Shuttle,DY3617,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Copenhagen (CPH),2023-03-17
Ryanair,FR4752,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Brussels Charleroi (CRL),2023-03-17
KLM,KL1694,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Amsterdam Schiphol (AMS),2023-03-17
Aeromexico,AM6553,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Amsterdam Schiphol (AMS),2023-03-17
Delta Air Lines,DL9182,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Amsterdam Schiphol (AMS),2023-03-17
