Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,2,05:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,2,05:30,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,2,05:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Azul,AD7281,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4776,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Luxair,LG1978,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
United Airlines,UA6877,Funchal (FNC),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-02-18
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-02-18
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5421,Brasília (BSB),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2023-02-18
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2023-02-18
Hi Fly,5K650,Luanda (LAD),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2023-02-18
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2023-02-18
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:25,Arrival,2,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,2,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2023-02-18
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2023-02-18
Emirates,EK4807,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5424,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2023-02-18
Enter Air,E41172,Banjul (BJL),Scheduled,01:28,Arrival,3,01:28,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,04:35,Arrival,3,04:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2023-02-18
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2023-02-18
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,3,05:25,Lisbon (LIS),2023-02-18
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,3,05:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,3,05:30,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,3,05:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Azul,AD7281,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4776,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Luxair,LG1978,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
United Airlines,UA6877,Funchal (FNC),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2023-02-18
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2023-02-18
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5421,Brasília (BSB),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2023-02-18
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2023-02-18
Hi Fly,5K650,Luanda (LAD),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2023-02-18
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2023-02-18
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:25,Arrival,3,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,3,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2023-02-18
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2023-02-18
Emirates,EK4807,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5424,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2023-02-18
Enter Air,E41172,Banjul (BJL),Scheduled,01:28,Arrival,4,01:28,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,04:35,Arrival,4,04:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2023-02-18
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2023-02-18
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,4,05:25,Lisbon (LIS),2023-02-18
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,4,05:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,4,05:30,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,4,05:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Azul,AD7281,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4776,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Luxair,LG1978,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
United Airlines,UA6877,Funchal (FNC),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2023-02-18
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2023-02-18
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5421,Brasília (BSB),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2023-02-18
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2023-02-18
Hi Fly,5K650,Luanda (LAD),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2023-02-18
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2023-02-18
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:25,Arrival,4,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,4,06:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP104,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2023-02-18
Azul,AD7254,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2023-02-18
Emirates,EK4807,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5424,Belo Horizonte Tancredo Neves (CNF),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2023-02-18
Enter Air,E41172,Banjul (BJL),Scheduled,01:28,Arrival,5,01:28,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1528,Accra (ACC),Scheduled,04:35,Arrival,5,04:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2023-02-18
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2023-02-18
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP202,Newark (EWR),Scheduled,05:25,Arrival,5,05:25,Lisbon (LIS),2023-02-18
Air Canada,AC2704,Newark (EWR),Scheduled,05:25,Arrival,5,05:25,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP224,Miami (MIA),Scheduled,05:30,Arrival,5,05:30,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP218,Boston (BOS),Scheduled,05:35,Arrival,5,05:35,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1482, (DSS),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4809, (DSS),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1548,Sal (SID),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Turkish Airlines,TK8139,Sal (SID),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Azul,AD7281,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Emirates,EK4776,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Luxair,LG1978,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
United Airlines,UA6877,Funchal (FNC),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2023-02-18
TAP Air Portugal,TP58,Brasília (BSB),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2023-02-18
Azul,AD7202,Brasília (BSB),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2023-02-18
Emirates,EK4803,Brasília (BSB),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2023-02-18
Beijing Capital Airlines,JD5421,Brasília (BSB),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2023-02-18
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,5,06:15,Lisbon (LIS),2023-02-18
