Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Air France,AF3642,Lisbon (LIS),Scheduled,12:45,Departures,3,12:45,Boston (BOS),2022-10-15
KLM,KL6002,Lisbon (LIS),Scheduled,12:45,Departures,3,12:45,Boston (BOS),2022-10-15
Virgin Atlantic,VS4049,Lisbon (LIS),Scheduled,12:45,Departures,3,12:45,Boston (BOS),2022-10-15
easyJet,U21444,Lisbon (LIS),Scheduled,12:45,Departures,3,12:45,Geneva (GVA),2022-10-15
Air Canada,AC811,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Toronte (YYZ),2022-10-15
Lufthansa,LH6714,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Toronte (YYZ),2022-10-15
United Airlines,UA8038,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Toronte (YYZ),2022-10-15
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Hangzhou (HGH),2022-10-15
TAP Air Portugal,TP836,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
Azul,AD7307,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
Alitalia,AZ7763,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
EgyptAir,MS9424,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
Croatia Airlines,OU5725,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
Azores Airlines,S48904,Lisbon (LIS),Scheduled,12:50,Departures,3,12:50,Rome Fiumicino (FCO),2022-10-15
Ryanair,FR1301,Lisbon (LIS),Scheduled,12:55,Departures,3,12:55,Brussels Charleroi (CRL),2022-10-15
Azul,AD8753,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP5007,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP1024,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
Aegean Airlines,A31710,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
Air Canada,AC2669,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
Azul,AD7299,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
SA AVIANCA,AV2494,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
El Al,LY9028,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
EgyptAir,MS9420,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
Azores Airlines,S48694,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Madrid (MAD),2022-10-15
TAP Air Portugal,TP546,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Düsseldorf (DUS),2022-10-15
Azores Airlines,S48340,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Düsseldorf (DUS),2022-10-15
TAP Air Portugal,TP826,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
Azul,AD7246,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
Finnair,AY6788,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
Alitalia,AZ7523,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
Ethiopian Airlines,ET1896,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
EgyptAir,MS9426,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
Azores Airlines,S48914,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Milan Malpensa (MXP),2022-10-15
easyJet,U27673,Lisbon (LIS),Scheduled,13:00,Departures,3,13:00,Nice (NCE),2022-10-15
TAP Air Portugal,TP1102,Lisbon (LIS),Scheduled,13:05,Departures,3,13:05,Sevilla (SVQ),2022-10-15
Air Canada,AC2672,Lisbon (LIS),Scheduled,13:05,Departures,3,13:05,Sevilla (SVQ),2022-10-15
Azul,AD7323,Lisbon (LIS),Scheduled,13:05,Departures,3,13:05,Sevilla (SVQ),2022-10-15
Azores Airlines,S48742,Lisbon (LIS),Scheduled,13:05,Departures,3,13:05,Sevilla (SVQ),2022-10-15
TAP Air Portugal,TP1208,Lisbon (LIS),Scheduled,13:15,Departures,3,13:15,Warsaw (WAW),2022-10-15
LOT - Polish Airlines,LO5444,Lisbon (LIS),Scheduled,13:15,Departures,3,13:15,Warsaw (WAW),2022-10-15
Ryanair,FR387,Lisbon (LIS),Scheduled,13:20,Departures,3,13:20,Funchal (FNC),2022-10-15
TAP Air Portugal,TP694,Lisbon (LIS),Scheduled,13:25,Departures,3,13:25,Luxembourg (LUX),2022-10-15
Luxair,LG1952,Lisbon (LIS),Scheduled,13:25,Departures,3,13:25,Luxembourg (LUX),2022-10-15
TAP Air Portugal,TP926,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
Aegean Airlines,A31774,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
Azul,AD7502,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
Finnair,AY6776,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
SWISS,LX4583,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
El Al,LY9020,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
Croatia Airlines,OU5721,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
Azores Airlines,S48790,Lisbon (LIS),Scheduled,13:35,Departures,3,13:35,Zurich (ZRH),2022-10-15
easyJet,U27609,Lisbon (LIS),Scheduled,13:45,Departures,3,13:45,Funchal (FNC),2022-10-15
SWISS,LX2087,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Zurich (ZRH),2022-10-15
LATAM Airlines,LA8788,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP8209,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP676,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azul,AD7253,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Amsterdam Schiphol (AMS),2022-10-15
Air Baltic,BT5319,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azores Airlines,S48184,Lisbon (LIS),Scheduled,12:35,Departures,4,12:35,Amsterdam Schiphol (AMS),2022-10-15
Ryanair,FR3607,Lisbon (LIS),Scheduled,12:40,Departures,4,12:40,Valencia (VLC),2022-10-15
Delta Air Lines,DL125,Lisbon (LIS),Scheduled,12:45,Departures,4,12:45,Boston (BOS),2022-10-15
Air France,AF3642,Lisbon (LIS),Scheduled,12:45,Departures,4,12:45,Boston (BOS),2022-10-15
KLM,KL6002,Lisbon (LIS),Scheduled,12:45,Departures,4,12:45,Boston (BOS),2022-10-15
Virgin Atlantic,VS4049,Lisbon (LIS),Scheduled,12:45,Departures,4,12:45,Boston (BOS),2022-10-15
easyJet,U21444,Lisbon (LIS),Scheduled,12:45,Departures,4,12:45,Geneva (GVA),2022-10-15
Air Canada,AC811,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Toronte (YYZ),2022-10-15
Lufthansa,LH6714,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Toronte (YYZ),2022-10-15
United Airlines,UA8038,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Toronte (YYZ),2022-10-15
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Hangzhou (HGH),2022-10-15
TAP Air Portugal,TP836,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
Azul,AD7307,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
Alitalia,AZ7763,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
EgyptAir,MS9424,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
Croatia Airlines,OU5725,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
Azores Airlines,S48904,Lisbon (LIS),Scheduled,12:50,Departures,4,12:50,Rome Fiumicino (FCO),2022-10-15
Ryanair,FR1301,Lisbon (LIS),Scheduled,12:55,Departures,4,12:55,Brussels Charleroi (CRL),2022-10-15
Azul,AD8753,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP5007,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP1024,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
Aegean Airlines,A31710,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
Air Canada,AC2669,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
Azul,AD7299,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
SA AVIANCA,AV2494,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
El Al,LY9028,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
EgyptAir,MS9420,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
Azores Airlines,S48694,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Madrid (MAD),2022-10-15
TAP Air Portugal,TP546,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Düsseldorf (DUS),2022-10-15
Azores Airlines,S48340,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Düsseldorf (DUS),2022-10-15
TAP Air Portugal,TP826,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
Azul,AD7246,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
Finnair,AY6788,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
Alitalia,AZ7523,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
Ethiopian Airlines,ET1896,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
EgyptAir,MS9426,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
Azores Airlines,S48914,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Milan Malpensa (MXP),2022-10-15
easyJet,U27673,Lisbon (LIS),Scheduled,13:00,Departures,4,13:00,Nice (NCE),2022-10-15
TAP Air Portugal,TP1102,Lisbon (LIS),Scheduled,13:05,Departures,4,13:05,Sevilla (SVQ),2022-10-15
Air Canada,AC2672,Lisbon (LIS),Scheduled,13:05,Departures,4,13:05,Sevilla (SVQ),2022-10-15
Azul,AD7323,Lisbon (LIS),Scheduled,13:05,Departures,4,13:05,Sevilla (SVQ),2022-10-15
Azores Airlines,S48742,Lisbon (LIS),Scheduled,13:05,Departures,4,13:05,Sevilla (SVQ),2022-10-15
TAP Air Portugal,TP1208,Lisbon (LIS),Scheduled,13:15,Departures,4,13:15,Warsaw (WAW),2022-10-15
LOT - Polish Airlines,LO5444,Lisbon (LIS),Scheduled,13:15,Departures,4,13:15,Warsaw (WAW),2022-10-15
Ryanair,FR387,Lisbon (LIS),Scheduled,13:20,Departures,4,13:20,Funchal (FNC),2022-10-15
TAP Air Portugal,TP694,Lisbon (LIS),Scheduled,13:25,Departures,4,13:25,Luxembourg (LUX),2022-10-15
Luxair,LG1952,Lisbon (LIS),Scheduled,13:25,Departures,4,13:25,Luxembourg (LUX),2022-10-15
TAP Air Portugal,TP926,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
Aegean Airlines,A31774,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
Azul,AD7502,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
Finnair,AY6776,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
SWISS,LX4583,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
El Al,LY9020,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
Croatia Airlines,OU5721,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
Azores Airlines,S48790,Lisbon (LIS),Scheduled,13:35,Departures,4,13:35,Zurich (ZRH),2022-10-15
easyJet,U27609,Lisbon (LIS),Scheduled,13:45,Departures,4,13:45,Funchal (FNC),2022-10-15
SWISS,LX2087,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Zurich (ZRH),2022-10-15
LATAM Airlines,LA8788,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP8209,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP676,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azul,AD7253,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Amsterdam Schiphol (AMS),2022-10-15
Air Baltic,BT5319,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azores Airlines,S48184,Lisbon (LIS),Scheduled,12:35,Departures,5,12:35,Amsterdam Schiphol (AMS),2022-10-15
Ryanair,FR3607,Lisbon (LIS),Scheduled,12:40,Departures,5,12:40,Valencia (VLC),2022-10-15
Delta Air Lines,DL125,Lisbon (LIS),Scheduled,12:45,Departures,5,12:45,Boston (BOS),2022-10-15
Air France,AF3642,Lisbon (LIS),Scheduled,12:45,Departures,5,12:45,Boston (BOS),2022-10-15
KLM,KL6002,Lisbon (LIS),Scheduled,12:45,Departures,5,12:45,Boston (BOS),2022-10-15
Virgin Atlantic,VS4049,Lisbon (LIS),Scheduled,12:45,Departures,5,12:45,Boston (BOS),2022-10-15
easyJet,U21444,Lisbon (LIS),Scheduled,12:45,Departures,5,12:45,Geneva (GVA),2022-10-15
Air Canada,AC811,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Toronte (YYZ),2022-10-15
Lufthansa,LH6714,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Toronte (YYZ),2022-10-15
United Airlines,UA8038,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Toronte (YYZ),2022-10-15
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Hangzhou (HGH),2022-10-15
TAP Air Portugal,TP836,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
Azul,AD7307,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
Alitalia,AZ7763,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
EgyptAir,MS9424,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
Croatia Airlines,OU5725,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
Azores Airlines,S48904,Lisbon (LIS),Scheduled,12:50,Departures,5,12:50,Rome Fiumicino (FCO),2022-10-15
Ryanair,FR1301,Lisbon (LIS),Scheduled,12:55,Departures,5,12:55,Brussels Charleroi (CRL),2022-10-15
Azul,AD8753,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP5007,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP1024,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
Aegean Airlines,A31710,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
Air Canada,AC2669,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
Azul,AD7299,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
SA AVIANCA,AV2494,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
El Al,LY9028,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
EgyptAir,MS9420,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
Azores Airlines,S48694,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Madrid (MAD),2022-10-15
TAP Air Portugal,TP546,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Düsseldorf (DUS),2022-10-15
Azores Airlines,S48340,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Düsseldorf (DUS),2022-10-15
TAP Air Portugal,TP826,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
Azul,AD7246,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
Finnair,AY6788,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
Alitalia,AZ7523,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
Ethiopian Airlines,ET1896,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
EgyptAir,MS9426,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
Azores Airlines,S48914,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Milan Malpensa (MXP),2022-10-15
easyJet,U27673,Lisbon (LIS),Scheduled,13:00,Departures,5,13:00,Nice (NCE),2022-10-15
TAP Air Portugal,TP1102,Lisbon (LIS),Scheduled,13:05,Departures,5,13:05,Sevilla (SVQ),2022-10-15
Air Canada,AC2672,Lisbon (LIS),Scheduled,13:05,Departures,5,13:05,Sevilla (SVQ),2022-10-15
Azul,AD7323,Lisbon (LIS),Scheduled,13:05,Departures,5,13:05,Sevilla (SVQ),2022-10-15
Azores Airlines,S48742,Lisbon (LIS),Scheduled,13:05,Departures,5,13:05,Sevilla (SVQ),2022-10-15
TAP Air Portugal,TP1208,Lisbon (LIS),Scheduled,13:15,Departures,5,13:15,Warsaw (WAW),2022-10-15
LOT - Polish Airlines,LO5444,Lisbon (LIS),Scheduled,13:15,Departures,5,13:15,Warsaw (WAW),2022-10-15
Ryanair,FR387,Lisbon (LIS),Scheduled,13:20,Departures,5,13:20,Funchal (FNC),2022-10-15
TAP Air Portugal,TP694,Lisbon (LIS),Scheduled,13:25,Departures,5,13:25,Luxembourg (LUX),2022-10-15
Luxair,LG1952,Lisbon (LIS),Scheduled,13:25,Departures,5,13:25,Luxembourg (LUX),2022-10-15
TAP Air Portugal,TP926,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
Aegean Airlines,A31774,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
Azul,AD7502,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
Finnair,AY6776,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
SWISS,LX4583,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
El Al,LY9020,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
Croatia Airlines,OU5721,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
Azores Airlines,S48790,Lisbon (LIS),Scheduled,13:35,Departures,5,13:35,Zurich (ZRH),2022-10-15
easyJet,U27609,Lisbon (LIS),Scheduled,13:45,Departures,5,13:45,Funchal (FNC),2022-10-15
SWISS,LX2087,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Zurich (ZRH),2022-10-15
LATAM Airlines,LA8788,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP8209,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Zurich (ZRH),2022-10-15
TAP Air Portugal,TP676,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azul,AD7253,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Amsterdam Schiphol (AMS),2022-10-15
Air Baltic,BT5319,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Amsterdam Schiphol (AMS),2022-10-15
Azores Airlines,S48184,Lisbon (LIS),Scheduled,12:35,Departures,6,12:35,Amsterdam Schiphol (AMS),2022-10-15
Ryanair,FR3607,Lisbon (LIS),Scheduled,12:40,Departures,6,12:40,Valencia (VLC),2022-10-15
Delta Air Lines,DL125,Lisbon (LIS),Scheduled,12:45,Departures,6,12:45,Boston (BOS),2022-10-15
Air France,AF3642,Lisbon (LIS),Scheduled,12:45,Departures,6,12:45,Boston (BOS),2022-10-15
KLM,KL6002,Lisbon (LIS),Scheduled,12:45,Departures,6,12:45,Boston (BOS),2022-10-15
Virgin Atlantic,VS4049,Lisbon (LIS),Scheduled,12:45,Departures,6,12:45,Boston (BOS),2022-10-15
easyJet,U21444,Lisbon (LIS),Scheduled,12:45,Departures,6,12:45,Geneva (GVA),2022-10-15
Air Canada,AC811,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Toronte (YYZ),2022-10-15
Lufthansa,LH6714,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Toronte (YYZ),2022-10-15
United Airlines,UA8038,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Toronte (YYZ),2022-10-15
Beijing Capital Airlines,JD436,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Hangzhou (HGH),2022-10-15
TAP Air Portugal,TP836,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
Azul,AD7307,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
Alitalia,AZ7763,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
EgyptAir,MS9424,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
Croatia Airlines,OU5725,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
Azores Airlines,S48904,Lisbon (LIS),Scheduled,12:50,Departures,6,12:50,Rome Fiumicino (FCO),2022-10-15
Ryanair,FR1301,Lisbon (LIS),Scheduled,12:55,Departures,6,12:55,Brussels Charleroi (CRL),2022-10-15
Azul,AD8753,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP5007,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Campinas Viracopos (VCP),2022-10-15
TAP Air Portugal,TP1024,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
Aegean Airlines,A31710,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
Air Canada,AC2669,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
Azul,AD7299,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
SA AVIANCA,AV2494,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
El Al,LY9028,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
EgyptAir,MS9420,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
Azores Airlines,S48694,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Madrid (MAD),2022-10-15
TAP Air Portugal,TP546,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Düsseldorf (DUS),2022-10-15
Azores Airlines,S48340,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Düsseldorf (DUS),2022-10-15
TAP Air Portugal,TP826,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
Azul,AD7246,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
Finnair,AY6788,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
Alitalia,AZ7523,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
Ethiopian Airlines,ET1896,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
EgyptAir,MS9426,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
Azores Airlines,S48914,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Milan Malpensa (MXP),2022-10-15
easyJet,U27673,Lisbon (LIS),Scheduled,13:00,Departures,6,13:00,Nice (NCE),2022-10-15
TAP Air Portugal,TP1102,Lisbon (LIS),Scheduled,13:05,Departures,6,13:05,Sevilla (SVQ),2022-10-15
Air Canada,AC2672,Lisbon (LIS),Scheduled,13:05,Departures,6,13:05,Sevilla (SVQ),2022-10-15
Azul,AD7323,Lisbon (LIS),Scheduled,13:05,Departures,6,13:05,Sevilla (SVQ),2022-10-15
Azores Airlines,S48742,Lisbon (LIS),Scheduled,13:05,Departures,6,13:05,Sevilla (SVQ),2022-10-15
TAP Air Portugal,TP1208,Lisbon (LIS),Scheduled,13:15,Departures,6,13:15,Warsaw (WAW),2022-10-15
LOT - Polish Airlines,LO5444,Lisbon (LIS),Scheduled,13:15,Departures,6,13:15,Warsaw (WAW),2022-10-15
Ryanair,FR387,Lisbon (LIS),Scheduled,13:20,Departures,6,13:20,Funchal (FNC),2022-10-15
TAP Air Portugal,TP694,Lisbon (LIS),Scheduled,13:25,Departures,6,13:25,Luxembourg (LUX),2022-10-15
Luxair,LG1952,Lisbon (LIS),Scheduled,13:25,Departures,6,13:25,Luxembourg (LUX),2022-10-15
TAP Air Portugal,TP926,Lisbon (LIS),Scheduled,13:35,Departures,6,13:35,Zurich (ZRH),2022-10-15
Aegean Airlines,A31774,Lisbon (LIS),Scheduled,13:35,Departures,6,13:35,Zurich (ZRH),2022-10-15
