Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,2,13:25,Lisbon (LIS),2023-03-27
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
ANA,NH6081,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:30,Arrival,2,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP691,Luxembourg (LUX),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
Luxair,LG1951,Luxembourg (LUX),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4731,Luxembourg (LUX),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP827,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Aegean Airlines,A31717,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Azul,AD7340,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Finnair,AY6786,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Alitalia,AZ7750,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Air China LTD,CA7045,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1746,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
El Al,LY9041,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Azores Airlines,S48917,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
Singapore Airlines,SQ2781,Milan Malpensa (MXP),Scheduled,13:40,Arrival,2,13:40,Lisbon (LIS),2023-03-27
easyJet,U29744,Toulouse (TLS),Scheduled,13:49,Arrival,2,13:49,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP863,Venedig (VCE),Scheduled,13:50,Arrival,2,13:50,Lisbon (LIS),2023-03-27
Azul,AD7356,Venedig (VCE),Scheduled,13:50,Arrival,2,13:50,Lisbon (LIS),2023-03-27
Alitalia,AZ7522,Venedig (VCE),Scheduled,13:50,Arrival,2,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S48497,Venedig (VCE),Scheduled,13:50,Arrival,2,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S49001,Sofia (SOF),Scheduled,13:54,Arrival,2,13:54,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2023-03-27
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2023-03-27
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
ANA,NH6081,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP691,Luxembourg (LUX),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
Luxair,LG1951,Luxembourg (LUX),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4731,Luxembourg (LUX),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP827,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Aegean Airlines,A31717,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Azul,AD7340,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Finnair,AY6786,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Alitalia,AZ7750,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Air China LTD,CA7045,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1746,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
El Al,LY9041,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Azores Airlines,S48917,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
Singapore Airlines,SQ2781,Milan Malpensa (MXP),Scheduled,13:40,Arrival,3,13:40,Lisbon (LIS),2023-03-27
easyJet,U29744,Toulouse (TLS),Scheduled,13:49,Arrival,3,13:49,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP863,Venedig (VCE),Scheduled,13:50,Arrival,3,13:50,Lisbon (LIS),2023-03-27
Azul,AD7356,Venedig (VCE),Scheduled,13:50,Arrival,3,13:50,Lisbon (LIS),2023-03-27
Alitalia,AZ7522,Venedig (VCE),Scheduled,13:50,Arrival,3,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S48497,Venedig (VCE),Scheduled,13:50,Arrival,3,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S49001,Sofia (SOF),Scheduled,13:54,Arrival,3,13:54,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2023-03-27
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2023-03-27
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
ANA,NH6081,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP691,Luxembourg (LUX),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
Luxair,LG1951,Luxembourg (LUX),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4731,Luxembourg (LUX),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP827,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Aegean Airlines,A31717,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Azul,AD7340,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Finnair,AY6786,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Alitalia,AZ7750,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Air China LTD,CA7045,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1746,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
El Al,LY9041,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Azores Airlines,S48917,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
Singapore Airlines,SQ2781,Milan Malpensa (MXP),Scheduled,13:40,Arrival,4,13:40,Lisbon (LIS),2023-03-27
easyJet,U29744,Toulouse (TLS),Scheduled,13:49,Arrival,4,13:49,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP863,Venedig (VCE),Scheduled,13:50,Arrival,4,13:50,Lisbon (LIS),2023-03-27
Azul,AD7356,Venedig (VCE),Scheduled,13:50,Arrival,4,13:50,Lisbon (LIS),2023-03-27
Alitalia,AZ7522,Venedig (VCE),Scheduled,13:50,Arrival,4,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S48497,Venedig (VCE),Scheduled,13:50,Arrival,4,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S49001,Sofia (SOF),Scheduled,13:54,Arrival,4,13:54,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-27
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-27
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
ANA,NH6081,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP691,Luxembourg (LUX),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
Luxair,LG1951,Luxembourg (LUX),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
LOT - Polish Airlines,LO4731,Luxembourg (LUX),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP827,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Aegean Airlines,A31717,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Azul,AD7340,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Finnair,AY6786,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Alitalia,AZ7750,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Air China LTD,CA7045,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Ethiopian Airlines,ET1746,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
El Al,LY9041,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Azores Airlines,S48917,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
Singapore Airlines,SQ2781,Milan Malpensa (MXP),Scheduled,13:40,Arrival,5,13:40,Lisbon (LIS),2023-03-27
easyJet,U29744,Toulouse (TLS),Scheduled,13:49,Arrival,5,13:49,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP863,Venedig (VCE),Scheduled,13:50,Arrival,5,13:50,Lisbon (LIS),2023-03-27
Azul,AD7356,Venedig (VCE),Scheduled,13:50,Arrival,5,13:50,Lisbon (LIS),2023-03-27
Alitalia,AZ7522,Venedig (VCE),Scheduled,13:50,Arrival,5,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S48497,Venedig (VCE),Scheduled,13:50,Arrival,5,13:50,Lisbon (LIS),2023-03-27
Azores Airlines,S49001,Sofia (SOF),Scheduled,13:54,Arrival,5,13:54,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-27
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-27
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-27
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
ANA,NH6081,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-27
