Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S4 128,Ponta Delgada (PDL),Landed,12:50,Arrival,1,00:50,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 6626,Ponta Delgada (PDL),Landed,12:50,Arrival,1,00:50,Lisbon (LIS),2022-05-26
Swiftair,SWT 132,Terceira Island (TER),Landed (Delayed),02:00,Arrival,1,02:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1493,Conakry (CKY),Landed,05:10,Arrival,2,05:10,Lisbon (LIS),2022-05-26
Emirates,EK 4805,Conakry (CKY),Landed,05:10,Arrival,2,05:10,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-05-26
Azul,AD 7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 74,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-05-26
Azul,AD 7278,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-05-26
Emirates,EK 4813,Rio De Janeiro (GIG),Landed,05:20,Arrival,2,05:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 202,Newark (EWR),Landed,05:30,Arrival,2,05:30,Lisbon (LIS),2022-05-26
Air Canada,AC 2704,Newark (EWR),Landed,05:30,Arrival,2,05:30,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 218,Boston (BOS),Landed (Delayed),05:40,Arrival,2,05:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1528,Accra (ACC),Landed (Delayed),05:45,Arrival,2,05:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1548,Sal (SID),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Emirates,EK 4829,Sal (SID),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8139,Sal (SID),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1544,Praia (RAI),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8136,Praia (RAI),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 104,Belo Horizonte Tancredo Neves (CNF),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Azul,AD 7254,Belo Horizonte Tancredo Neves (CNF),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Emirates,EK 4807,Belo Horizonte Tancredo Neves (CNF),Landed,06:05,Arrival,3,06:05,Lisbon (LIS),2022-05-26
Air Transat,TS 680,Montreal (YUL),Landed (Delayed),06:30,Arrival,3,06:30,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1101,Sevilla (SVQ),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
Azul,AD 7347,Sevilla (SVQ),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8745,Sevilla (SVQ),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1089,Valencia (VLC),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
Azul,AD 7500,Valencia (VLC),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8019,Valencia (VLC),Landed,06:45,Arrival,3,06:45,Lisbon (LIS),2022-05-26
ASL Airlines Belgium,3V 4437,Paris Charles De Gaulle (CDG),Landed,06:48,Arrival,3,06:48,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1900,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Air Canada,AC 2707,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Azul,AD 7271,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Emirates,EK 4788,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Luxair,LG 1974,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Lufthansa,LH 6973,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8420,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8111,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
United Airlines,UA 6868,Faro (FAO),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Air Europa,UX 1159,Madrid (MAD),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Aeromexico,AM 6841,Madrid (MAD),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
Saudia,SV 6131,Madrid (MAD),Landed,06:50,Arrival,3,06:50,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1690,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Azul,AD 7281,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Emirates,EK 4776,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Luxair,LG 1978,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Lufthansa,LH 6963,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8016,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8103,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
United Airlines,UA 6877,Funchal (FNC),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1023,Madrid (MAD),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Azul,AD 7330,Madrid (MAD),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8709,Madrid (MAD),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
United Airlines,UA 6886,Madrid (MAD),Landed,06:55,Arrival,3,06:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1039,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
Aegean Airlines,A3 1761,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
Air Canada,AC 2713,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
Azul,AD 7243,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8735,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
United Airlines,UA 6871,Barcelona (BCN),Landed,07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 276,Cancun (CUN),Landed (Delayed),07:00,Arrival,3,07:00,Lisbon (LIS),2022-05-26
TAAG-Angola Airlines,DT 650,Luanda (LAD),Landed (Delayed),07:10,Arrival,3,07:10,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 447,Orly (ORY),Landed,07:30,Arrival,3,07:30,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8933,Orly (ORY),Landed,07:30,Arrival,3,07:30,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1137,Malaga (AGP),Landed,07:35,Arrival,3,07:35,Lisbon (LIS),2022-05-26
Azul,AD 7210,Malaga (AGP),Landed,07:35,Arrival,3,07:35,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8737,Malaga (AGP),Landed,07:35,Arrival,3,07:35,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 409,Marseille (MRS),Landed,07:40,Arrival,3,07:40,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8315,Marseille (MRS),Landed,07:40,Arrival,3,07:40,Lisbon (LIS),2022-05-26
LATAM Airlines,LA 8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,07:40,Arrival,3,07:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 821,Milan Malpensa (MXP),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Azul,AD 7343,Milan Malpensa (MXP),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
ITA Airways,AZ 7530,Milan Malpensa (MXP),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8909,Milan Malpensa (MXP),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 481,Nizza (NCE),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8323,Nizza (NCE),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1684,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Azul,AD 7285,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Emirates,EK 4778,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Lufthansa,LH 6955,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8028,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
United Airlines,UA 6859,Funchal (FNC),Landed,07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Iberia,IB 3108,Madrid (MAD),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
American Airlines,AA 8512,Madrid (MAD),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
LATAM Airlines,LA 7178,Madrid (MAD),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
Vueling,VY 5069,Madrid (MAD),Landed (Delayed),07:45,Arrival,3,07:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 949,Geneva (GVA),Landed,07:50,Arrival,3,07:50,Lisbon (LIS),2022-05-26
Azul,AD 7501,Geneva (GVA),Landed,07:50,Arrival,3,07:50,Lisbon (LIS),2022-05-26
SWISS,LX 4594,Geneva (GVA),Landed,07:50,Arrival,3,07:50,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8354,Geneva (GVA),Landed,07:50,Arrival,3,07:50,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1065,Bilbao (BIO),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
Air Canada,AC 2670,Bilbao (BIO),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
Azul,AD 7261,Bilbao (BIO),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8725,Bilbao (BIO),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 495,Toulouse (TLS),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 929,Zürich (ZRH),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
SWISS,LX 4590,Zürich (ZRH),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8791,Zürich (ZRH),Landed,07:55,Arrival,3,07:55,Lisbon (LIS),2022-05-26
easyJet,U2 7688,Basel Mulhouse (BSL),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Delta Air Lines,DL 272,New York JFK (JFK),Landed (Delayed),08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Air France,AF 3661,New York JFK (JFK),Landed (Delayed),08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
KLM,KL 6091,New York JFK (JFK),Landed (Delayed),08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Virgin Atlantic,VS 3895,New York JFK (JFK),Landed (Delayed),08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1947,Porto (OPO),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8037,Porto (OPO),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
United Airlines,UA 6858,Porto (OPO),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Azul,AD 8750,Campinas Viracopos (VCP),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 5000,Campinas Viracopos (VCP),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 473,Lyon (LYS),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8318,Lyon (LYS),Landed,08:00,Arrival,3,08:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 641,Brussels (BRU),Landed,08:05,Arrival,3,08:05,Lisbon (LIS),2022-05-26
Brussels Airlines,SN 6401,Brussels (BRU),Landed,08:05,Arrival,3,08:05,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 837,Rom Fiumicino (FCO),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
Azul,AD 7274,Rom Fiumicino (FCO),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
ITA Airways,AZ 7760,Rom Fiumicino (FCO),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
Ethiopian Airlines,ET 1744,Rom Fiumicino (FCO),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8907,Rom Fiumicino (FCO),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
Ryanair,FR 9840,Cologne (CGN),Landed,08:15,Arrival,3,08:15,Lisbon (LIS),2022-05-26
United Airlines,UA 64,Newark (EWR),Landed,08:20,Arrival,3,08:20,Lisbon (LIS),2022-05-26
Air Canada,AC 5856,Newark (EWR),Landed,08:20,Arrival,3,08:20,Lisbon (LIS),2022-05-26
Lufthansa,LH 7966,Newark (EWR),Landed,08:20,Arrival,3,08:20,Lisbon (LIS),2022-05-26
Brussels Airlines,SN 9025,Newark (EWR),Landed,08:20,Arrival,3,08:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1325,Dublin (DUB),Landed (Delayed),08:25,Arrival,3,08:25,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8299,Dublin (DUB),Landed (Delayed),08:25,Arrival,3,08:25,Lisbon (LIS),2022-05-26
Vueling,VY 8460,Barcelona (BCN),Landed,08:25,Arrival,3,08:25,Lisbon (LIS),2022-05-26
Iberia,IB 5858,Barcelona (BCN),Landed,08:25,Arrival,3,08:25,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1311,Manchester (MAN),Landed (Delayed),08:30,Arrival,3,08:30,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8283,Manchester (MAN),Landed (Delayed),08:30,Arrival,3,08:30,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 571,Frankfurt (FRA),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Azul,AD 7213,Frankfurt (FRA),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Lufthansa,LH 6954,Frankfurt (FRA),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8765,Frankfurt (FRA),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 553,Munich (MUC),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Aegean Airlines,A3 1791,Munich (MUC),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Azul,AD 7328,Munich (MUC),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Lufthansa,LH 6984,Munich (MUC),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8773,Munich (MUC),Landed,08:35,Arrival,3,08:35,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1363,Heathrow (LHR),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
Air Canada,AC 2686,Heathrow (LHR),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
Azul,AD 7232,Heathrow (LHR),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8050,Heathrow (LHR),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
United Airlines,UA 6864,Heathrow (LHR),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
Ryanair,FR 2098,Rome Ciampino (CIA),Landed,08:40,Arrival,3,08:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 753,Kopenhagen (CPH),Landed,08:50,Arrival,3,08:50,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8671,Kopenhagen (CPH),Landed,08:50,Arrival,3,08:50,Lisbon (LIS),2022-05-26
Transavia France,TO 7640,Orly (ORY),Landed,08:55,Arrival,3,08:55,Lisbon (LIS),2022-05-26
Ryanair,FR 1316,Neapel (NAP),Landed,08:55,Arrival,3,08:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1604,Tel Aviv Yafo Ben Gurion (TLV),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
EL AL,LY 9109,Tel Aviv Yafo Ben Gurion (TLV),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
American Airlines,AA 258,Philadelphia (PHL),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
Finnair,AY 4146,Philadelphia (PHL),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
British Airways,BA 1572,Philadelphia (PHL),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
Iberia,IB 4918,Philadelphia (PHL),Landed,09:05,Arrival,4,09:05,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 443,Orly (ORY),Landed,09:10,Arrival,4,09:10,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8913,Orly (ORY),Landed,09:10,Arrival,4,09:10,Lisbon (LIS),2022-05-26
Ryanair,FR 1080,Stansted (STN),Landed,09:15,Arrival,4,09:15,Lisbon (LIS),2022-05-26
easyJet,U2 6981,Edinburgh (EDI),Landed,09:20,Arrival,4,09:20,Lisbon (LIS),2022-05-26
Ryanair,FR 7328,Dublin (DUB),Landed (Delayed),09:25,Arrival,4,09:25,Lisbon (LIS),2022-05-26
easyJet,U2 4435,Lyon (LYS),Landed,09:25,Arrival,4,09:25,Lisbon (LIS),2022-05-26
easyJet,U2 2365,Luton (LTN),Landed,09:35,Arrival,4,09:35,Lisbon (LIS),2022-05-26
Transavia,HV 5953,Amsterdam Schiphol (AMS),Landed,09:40,Arrival,4,09:40,Lisbon (LIS),2022-05-26
Delta Air Lines,DL 7507,Amsterdam Schiphol (AMS),Landed,09:40,Arrival,4,09:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 36,Fortaleza (FOR),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Azul,AD 7262,Fortaleza (FOR),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Emirates,EK 4811,Fortaleza (FOR),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1864,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Air Canada,AC 2689,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Azul,AD 7458,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Emirates,EK 4821,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Luxair,LG 1964,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8274,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8137,Ponta Delgada (PDL),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 12,Recife (REC),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Azul,AD 7518,Recife (REC),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Emirates,EK 4827,Recife (REC),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
EL AL,LY 9097,Recife (REC),Landed,09:45,Arrival,4,09:45,Lisbon (LIS),2022-05-26
Norwegian Air International,D8* 3616,Kopenhagen (CPH),Landed,09:55,Arrival,4,09:55,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1941,Porto (OPO),Landed,10:00,Arrival,4,10:00,Lisbon (LIS),2022-05-26
Azul,AD 7512,Porto (OPO),Landed,10:00,Arrival,4,10:00,Lisbon (LIS),2022-05-26
Emirates,EK 4798,Porto (OPO),Landed,10:00,Arrival,4,10:00,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8453,Porto (OPO),Landed,10:00,Arrival,4,10:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 2,Natal (NAT),Landed,10:10,Arrival,4,10:10,Lisbon (LIS),2022-05-26
Azul,AD 7519,Natal (NAT),Landed,10:10,Arrival,4,10:10,Lisbon (LIS),2022-05-26
Emirates,EK 4819,Natal (NAT),Landed,10:10,Arrival,4,10:10,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1828,Terceira Island (TER),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
Azul,AD 7452,Terceira Island (TER),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
Air Baltic,BT 5287,Terceira Island (TER),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8828,Terceira Island (TER),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 8131,Terceira Island (TER),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 254,Montreal (YUL),Landed,10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 234,Dulles (IAD),Landed (Delayed),10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 216,Boston (BOS),Landed (Delayed),10:15,Arrival,4,10:15,Lisbon (LIS),2022-05-26
Turkish Airlines,TK 1755, (ISL),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
Malaysia Airlines,MH 4325, (ISL),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 6455, (ISL),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 88,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
Azul,AD 7250,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
Emirates,EK 4815,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
easyJet,U2 7612,Madrid (MAD),Landed,10:20,Arrival,4,10:20,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 208,New York JFK (JFK),Landed,10:25,Arrival,4,10:25,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1107,Sevilla (SVQ),Landed,10:30,Arrival,4,10:30,Lisbon (LIS),2022-05-26
Air Canada,AC 2675,Sevilla (SVQ),Landed,10:30,Arrival,4,10:30,Lisbon (LIS),2022-05-26
Azul,AD 7462,Sevilla (SVQ),Landed,10:30,Arrival,4,10:30,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8733,Sevilla (SVQ),Landed,10:30,Arrival,4,10:30,Lisbon (LIS),2022-05-26
Ryanair,FR 2622,Ponta Delgada (PDL),Landed,10:30,Arrival,4,10:30,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 178,Higuey (PUJ),Landed (Delayed),10:35,Arrival,4,10:35,Lisbon (LIS),2022-05-26
Aer Lingus,EI 482,Dublin (DUB),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1351,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Air Canada,AC 2712,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Azul,AD 7292,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Ethiopian Airlines,ET 1740,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8609,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Singapore Airlines,SQ 2787,Heathrow (LHR),Landed,10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
United Airlines,UA 942,Dulles (IAD),Landed (Delayed),10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Air Canada,AC 5973,Dulles (IAD),Landed (Delayed),10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
Lufthansa,LH 8864,Dulles (IAD),Landed (Delayed),10:40,Arrival,4,10:40,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 204,Newark (EWR),Landed (Delayed),10:50,Arrival,4,10:50,Lisbon (LIS),2022-05-26
Air Canada,AC 2692,Newark (EWR),Landed (Delayed),10:50,Arrival,4,10:50,Lisbon (LIS),2022-05-26
KLM,KL 1693,Amsterdam Schiphol (AMS),Landed (Delayed),10:55,Arrival,4,10:55,Lisbon (LIS),2022-05-26
China Southern Airlines,CZ 7663,Amsterdam Schiphol (AMS),Landed (Delayed),10:55,Arrival,4,10:55,Lisbon (LIS),2022-05-26
Delta Air Lines,DL 9363,Amsterdam Schiphol (AMS),Landed (Delayed),10:55,Arrival,4,10:55,Lisbon (LIS),2022-05-26
Korean Air,KE 6439,Amsterdam Schiphol (AMS),Landed (Delayed),10:55,Arrival,4,10:55,Lisbon (LIS),2022-05-26
Aegean Airlines,A3 720,Athen (ATH),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 7409,Athen (ATH),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 1939,Porto (OPO),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
Air Canada,AC 2700,Porto (OPO),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
Azul,AD 7472,Porto (OPO),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
Azores Airlines,S4 8447,Porto (OPO),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
Azul,AD 8752,Campinas Viracopos (VCP),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
TAP Air Portugal,TP 5006,Campinas Viracopos (VCP),Landed,11:00,Arrival,4,11:00,Lisbon (LIS),2022-05-26
