Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2023-03-29
Vueling,VY8466,Barcelona (BCN),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2023-03-29
Iberia,IB5696,Barcelona (BCN),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2023-03-29
LATAM Airlines,LA5779,Barcelona (BCN),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2023-03-29
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-29
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2023-03-29
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
Swiftair,WT131,Funchal (FNC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2023-03-29
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2023-03-29
easyJet,U26708,Bastia (BIA),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2023-03-29
Ryanair,FR820,Bergamo (BGY),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2023-03-29
Ryanair,FR7138,Dublin (DUB),Scheduled,12:50,Arrival,6,12:50,Lisbon (LIS),2023-03-29
easyJet,U24591,Paris CDG (CDG),Scheduled,12:50,Arrival,6,12:50,Lisbon (LIS),2023-03-29
easyJet,U22209,Manchester (MAN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1935,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Azul,AD7504,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Finnair,AY6754,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Air Baltic,BT5304,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Lufthansa,LH6991,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Azores Airlines,S48439,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
Turkish Airlines,TK8141,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
United Airlines,UA6888,Porto (OPO),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
easyJet,U28513,Gatwick (LGW),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2023-03-29
easyJet,U23871,Milan Malpensa (MXP),Scheduled,13:10,Arrival,6,13:10,Lisbon (LIS),2023-03-29
easyJet,U26748,Zurich (ZRH),Scheduled,13:10,Arrival,6,13:10,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,13:15,Arrival,6,13:15,Lisbon (LIS),2023-03-29
Azul,AD7454,Valencia (VLC),Scheduled,13:15,Arrival,6,13:15,Lisbon (LIS),2023-03-29
Emirates,EK4897,Valencia (VLC),Scheduled,13:15,Arrival,6,13:15,Lisbon (LIS),2023-03-29
Azores Airlines,S48741,Valencia (VLC),Scheduled,13:15,Arrival,6,13:15,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
Vueling,VY8466,Barcelona (BCN),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
Iberia,IB5696,Barcelona (BCN),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
LATAM Airlines,LA5779,Barcelona (BCN),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-29
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2023-03-29
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
Swiftair,WT131,Funchal (FNC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2023-03-29
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2023-03-29
easyJet,U26708,Bastia (BIA),Scheduled,12:40,Arrival,7,12:40,Lisbon (LIS),2023-03-29
Ryanair,FR820,Bergamo (BGY),Scheduled,12:45,Arrival,7,12:45,Lisbon (LIS),2023-03-29
Ryanair,FR7138,Dublin (DUB),Scheduled,12:50,Arrival,7,12:50,Lisbon (LIS),2023-03-29
easyJet,U24591,Paris CDG (CDG),Scheduled,12:50,Arrival,7,12:50,Lisbon (LIS),2023-03-29
easyJet,U22209,Manchester (MAN),Scheduled,12:55,Arrival,7,12:55,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1935,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Azul,AD7504,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Finnair,AY6754,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Air Baltic,BT5304,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Lufthansa,LH6991,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Azores Airlines,S48439,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
Turkish Airlines,TK8141,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
United Airlines,UA6888,Porto (OPO),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
easyJet,U28513,Gatwick (LGW),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2023-03-29
easyJet,U23871,Milan Malpensa (MXP),Scheduled,13:10,Arrival,7,13:10,Lisbon (LIS),2023-03-29
easyJet,U26748,Zurich (ZRH),Scheduled,13:10,Arrival,7,13:10,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,13:15,Arrival,7,13:15,Lisbon (LIS),2023-03-29
Azul,AD7454,Valencia (VLC),Scheduled,13:15,Arrival,7,13:15,Lisbon (LIS),2023-03-29
Emirates,EK4897,Valencia (VLC),Scheduled,13:15,Arrival,7,13:15,Lisbon (LIS),2023-03-29
Azores Airlines,S48741,Valencia (VLC),Scheduled,13:15,Arrival,7,13:15,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
Vueling,VY8466,Barcelona (BCN),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
Iberia,IB5696,Barcelona (BCN),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
LATAM Airlines,LA5779,Barcelona (BCN),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:20,Arrival,7,13:20,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,7,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,7,13:25,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,7,13:25,Lisbon (LIS),2023-03-29
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,7,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,7,13:25,Lisbon (LIS),2023-03-29
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
Swiftair,WT131,Funchal (FNC),Scheduled,13:30,Arrival,7,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,7,13:35,Lisbon (LIS),2023-03-29
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,8,12:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,8,12:35,Lisbon (LIS),2023-03-29
easyJet,U26708,Bastia (BIA),Scheduled,12:40,Arrival,8,12:40,Lisbon (LIS),2023-03-29
Ryanair,FR820,Bergamo (BGY),Scheduled,12:45,Arrival,8,12:45,Lisbon (LIS),2023-03-29
Ryanair,FR7138,Dublin (DUB),Scheduled,12:50,Arrival,8,12:50,Lisbon (LIS),2023-03-29
easyJet,U24591,Paris CDG (CDG),Scheduled,12:50,Arrival,8,12:50,Lisbon (LIS),2023-03-29
easyJet,U22209,Manchester (MAN),Scheduled,12:55,Arrival,8,12:55,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1935,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Azul,AD7504,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Finnair,AY6754,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Air Baltic,BT5304,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Lufthansa,LH6991,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Azores Airlines,S48439,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
Turkish Airlines,TK8141,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
United Airlines,UA6888,Porto (OPO),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
easyJet,U28513,Gatwick (LGW),Scheduled,13:00,Arrival,8,13:00,Lisbon (LIS),2023-03-29
easyJet,U23871,Milan Malpensa (MXP),Scheduled,13:10,Arrival,8,13:10,Lisbon (LIS),2023-03-29
easyJet,U26748,Zurich (ZRH),Scheduled,13:10,Arrival,8,13:10,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,13:15,Arrival,8,13:15,Lisbon (LIS),2023-03-29
Azul,AD7454,Valencia (VLC),Scheduled,13:15,Arrival,8,13:15,Lisbon (LIS),2023-03-29
Emirates,EK4897,Valencia (VLC),Scheduled,13:15,Arrival,8,13:15,Lisbon (LIS),2023-03-29
Azores Airlines,S48741,Valencia (VLC),Scheduled,13:15,Arrival,8,13:15,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
Vueling,VY8466,Barcelona (BCN),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
Iberia,IB5696,Barcelona (BCN),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
LATAM Airlines,LA5779,Barcelona (BCN),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:20,Arrival,8,13:20,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1453,Marrakech (RAK),Scheduled,13:25,Arrival,8,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48308,Marrakech (RAK),Scheduled,13:25,Arrival,8,13:25,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,8,13:25,Lisbon (LIS),2023-03-29
Azul,AD7200,Orly (ORY),Scheduled,13:25,Arrival,8,13:25,Lisbon (LIS),2023-03-29
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,8,13:25,Lisbon (LIS),2023-03-29
Lufthansa,LH1778,München (MUC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
Air Canada,AC9142,München (MUC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
Austrian,OS7487,München (MUC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP6720,München (MUC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
United Airlines,UA8938,München (MUC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1063,Bilbao (BIO),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
Azul,AD7346,Bilbao (BIO),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
Azores Airlines,S48727,Bilbao (BIO),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
Swiftair,WT131,Funchal (FNC),Scheduled,13:30,Arrival,8,13:30,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Finnair,AY6771,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
LOT - Polish Airlines,LO4727,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Croatia Airlines,OU5710,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Azores Airlines,S48487,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,8,13:35,Lisbon (LIS),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,1,00:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,2,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,3,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,4,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,5,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,6,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,7,12:30,Gatwick (LGW),2023-03-29
Iberia,IB3109,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Madrid (MAD),2023-03-29
American Airlines,AA8543,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Madrid (MAD),2023-03-29
LATAM Airlines,LA1534,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Madrid (MAD),2023-03-29
Qatar Airways,QR6533,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Madrid (MAD),2023-03-29
Vueling,VY5070,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Madrid (MAD),2023-03-29
easyJet,U26717,Lisbon (LIS),Scheduled,12:30,Departures,8,12:30,Gatwick (LGW),2023-03-29
