Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azul,AD7454,Valencia (VLC),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48741,Valencia (VLC),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP477,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48321,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,1,06:55,Lisbon (LIS),2022-12-10
Azul,AD8750,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,1,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP5000,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,1,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP403,Marseille (MRS),Scheduled,07:20,Arrival,1,07:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48312,Marseille (MRS),Scheduled,07:20,Arrival,1,07:20,Lisbon (LIS),2022-12-10
Nordica,ND1065,Bilbao (BIO),Scheduled,07:25,Arrival,1,07:25,Lisbon (LIS),2022-12-10
Azul,AD7261,Bilbao (BIO),Scheduled,07:25,Arrival,1,07:25,Lisbon (LIS),2022-12-10
Azores Airlines,S48725,Bilbao (BIO),Scheduled,07:25,Arrival,1,07:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP485,Nice (NCE),Scheduled,07:35,Arrival,1,07:35,Lisbon (LIS),2022-12-10
Azores Airlines,S48357,Nice (NCE),Scheduled,07:35,Arrival,1,07:35,Lisbon (LIS),2022-12-10
Hi Fly,5K2,Vilnius (VNO),Scheduled,01:20,Arrival,2,01:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2022-12-10
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,2,05:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2022-12-10
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,2,05:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2022-12-10
Air Canada,AC2635,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2022-12-10
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2022-12-10
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2022-12-10
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,2,06:00,Lisbon (LIS),2022-12-10
Hi Fly,5K650,Luanda (LAD),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Air Canada,AC2665,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Azul,AD7281,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Emirates,EK4776,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Luxair,LG1978,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
United Airlines,UA6877,Funchal (FNC),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,2,06:10,Lisbon (LIS),2022-12-10
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2022-12-10
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,2,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2022-12-10
Air Canada,AC2685,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2022-12-10
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,2,06:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,2,06:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1103,Sevilla (SVQ),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-12-10
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-12-10
Azul,AD7462,Sevilla (SVQ),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-12-10
Azores Airlines,S48473,Sevilla (SVQ),Scheduled,06:30,Arrival,2,06:30,Lisbon (LIS),2022-12-10
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-12-10
Aeromexico,AM6898,Madrid (MAD),Scheduled,06:50,Arrival,2,06:50,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,06:55,Arrival,2,06:55,Lisbon (LIS),2022-12-10
Azul,AD7454,Valencia (VLC),Scheduled,06:55,Arrival,2,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48741,Valencia (VLC),Scheduled,06:55,Arrival,2,06:55,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP477,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,2,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48321,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,2,06:55,Lisbon (LIS),2022-12-10
Azul,AD8750,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,2,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP5000,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,2,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP403,Marseille (MRS),Scheduled,07:20,Arrival,2,07:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48312,Marseille (MRS),Scheduled,07:20,Arrival,2,07:20,Lisbon (LIS),2022-12-10
Nordica,ND1065,Bilbao (BIO),Scheduled,07:25,Arrival,2,07:25,Lisbon (LIS),2022-12-10
Azul,AD7261,Bilbao (BIO),Scheduled,07:25,Arrival,2,07:25,Lisbon (LIS),2022-12-10
Azores Airlines,S48725,Bilbao (BIO),Scheduled,07:25,Arrival,2,07:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP485,Nice (NCE),Scheduled,07:35,Arrival,2,07:35,Lisbon (LIS),2022-12-10
Azores Airlines,S48357,Nice (NCE),Scheduled,07:35,Arrival,2,07:35,Lisbon (LIS),2022-12-10
Hi Fly,5K2,Vilnius (VNO),Scheduled,01:20,Arrival,3,01:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2022-12-10
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,3,05:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2022-12-10
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,3,05:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2022-12-10
Air Canada,AC2635,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2022-12-10
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2022-12-10
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2022-12-10
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,3,06:00,Lisbon (LIS),2022-12-10
Hi Fly,5K650,Luanda (LAD),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Air Canada,AC2665,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Azul,AD7281,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Emirates,EK4776,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Luxair,LG1978,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
United Airlines,UA6877,Funchal (FNC),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,3,06:10,Lisbon (LIS),2022-12-10
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2022-12-10
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,3,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2022-12-10
Air Canada,AC2685,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2022-12-10
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,3,06:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,3,06:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1103,Sevilla (SVQ),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-12-10
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-12-10
Azul,AD7462,Sevilla (SVQ),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-12-10
Azores Airlines,S48473,Sevilla (SVQ),Scheduled,06:30,Arrival,3,06:30,Lisbon (LIS),2022-12-10
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-12-10
Aeromexico,AM6898,Madrid (MAD),Scheduled,06:50,Arrival,3,06:50,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,06:55,Arrival,3,06:55,Lisbon (LIS),2022-12-10
Azul,AD7454,Valencia (VLC),Scheduled,06:55,Arrival,3,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48741,Valencia (VLC),Scheduled,06:55,Arrival,3,06:55,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP477,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,3,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48321,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,3,06:55,Lisbon (LIS),2022-12-10
Azul,AD8750,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,3,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP5000,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,3,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP403,Marseille (MRS),Scheduled,07:20,Arrival,3,07:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48312,Marseille (MRS),Scheduled,07:20,Arrival,3,07:20,Lisbon (LIS),2022-12-10
Nordica,ND1065,Bilbao (BIO),Scheduled,07:25,Arrival,3,07:25,Lisbon (LIS),2022-12-10
Azul,AD7261,Bilbao (BIO),Scheduled,07:25,Arrival,3,07:25,Lisbon (LIS),2022-12-10
Azores Airlines,S48725,Bilbao (BIO),Scheduled,07:25,Arrival,3,07:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP485,Nice (NCE),Scheduled,07:35,Arrival,3,07:35,Lisbon (LIS),2022-12-10
Azores Airlines,S48357,Nice (NCE),Scheduled,07:35,Arrival,3,07:35,Lisbon (LIS),2022-12-10
Hi Fly,5K2,Vilnius (VNO),Scheduled,01:20,Arrival,4,01:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2022-12-10
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,4,05:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2022-12-10
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,4,05:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2022-12-10
Air Canada,AC2635,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2022-12-10
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2022-12-10
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2022-12-10
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,4,06:00,Lisbon (LIS),2022-12-10
Hi Fly,5K650,Luanda (LAD),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD435,Hangzhou (HGH),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1690,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Air Canada,AC2665,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Azul,AD7281,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Emirates,EK4776,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5440,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Luxair,LG1978,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Lufthansa,LH6963,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
LOT - Polish Airlines,LO4744,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
Azores Airlines,S48016,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
United Airlines,UA6877,Funchal (FNC),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP172,Caracas (CCS),Scheduled,06:10,Arrival,4,06:10,Lisbon (LIS),2022-12-10
LATAM Airlines,LA8146,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1544,Praia (RAI),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2022-12-10
Turkish Airlines,TK8136,Praia (RAI),Scheduled,06:15,Arrival,4,06:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1139,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2022-12-10
Air Canada,AC2685,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2022-12-10
Azul,AD7337,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48057,Malaga (AGP),Scheduled,06:20,Arrival,4,06:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP286,Luanda (LAD),Scheduled,06:25,Arrival,4,06:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1103,Sevilla (SVQ),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2022-12-10
Air Canada,AC2677,Sevilla (SVQ),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2022-12-10
Azul,AD7462,Sevilla (SVQ),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2022-12-10
Azores Airlines,S48473,Sevilla (SVQ),Scheduled,06:30,Arrival,4,06:30,Lisbon (LIS),2022-12-10
Air Europa,UX1159,Madrid (MAD),Scheduled,06:50,Arrival,4,06:50,Lisbon (LIS),2022-12-10
Aeromexico,AM6898,Madrid (MAD),Scheduled,06:50,Arrival,4,06:50,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1093,Valencia (VLC),Scheduled,06:55,Arrival,4,06:55,Lisbon (LIS),2022-12-10
Azul,AD7454,Valencia (VLC),Scheduled,06:55,Arrival,4,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48741,Valencia (VLC),Scheduled,06:55,Arrival,4,06:55,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP477,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,4,06:55,Lisbon (LIS),2022-12-10
Azores Airlines,S48321,Lyon St Exupéry (LYS),Scheduled,06:55,Arrival,4,06:55,Lisbon (LIS),2022-12-10
Azul,AD8750,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,4,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP5000,Campinas Viracopos (VCP),Scheduled,07:00,Arrival,4,07:00,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP403,Marseille (MRS),Scheduled,07:20,Arrival,4,07:20,Lisbon (LIS),2022-12-10
Azores Airlines,S48312,Marseille (MRS),Scheduled,07:20,Arrival,4,07:20,Lisbon (LIS),2022-12-10
Nordica,ND1065,Bilbao (BIO),Scheduled,07:25,Arrival,4,07:25,Lisbon (LIS),2022-12-10
Azul,AD7261,Bilbao (BIO),Scheduled,07:25,Arrival,4,07:25,Lisbon (LIS),2022-12-10
Azores Airlines,S48725,Bilbao (BIO),Scheduled,07:25,Arrival,4,07:25,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP485,Nice (NCE),Scheduled,07:35,Arrival,4,07:35,Lisbon (LIS),2022-12-10
Azores Airlines,S48357,Nice (NCE),Scheduled,07:35,Arrival,4,07:35,Lisbon (LIS),2022-12-10
Hi Fly,5K2,Vilnius (VNO),Scheduled,01:20,Arrival,5,01:20,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP74,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2022-12-10
Azul,AD7278,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5429,Rio De Janeiro (GIG),Scheduled,05:10,Arrival,5,05:10,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP82,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2022-12-10
Azul,AD7214,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2022-12-10
Beijing Capital Airlines,JD5432,Sao Paulo Aeroporto Internacional Guarulhos (GRU),Scheduled,05:15,Arrival,5,05:15,Lisbon (LIS),2022-12-10
TAP Air Portugal,TP1925,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2022-12-10
Air Canada,AC2635,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2022-12-10
Azul,AD7315,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2022-12-10
Lufthansa,LH6945,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2022-12-10
Azores Airlines,S48413,Porto (OPO),Scheduled,06:00,Arrival,5,06:00,Lisbon (LIS),2022-12-10
Hi Fly,5K650,Luanda (LAD),Scheduled,06:10,Arrival,5,06:10,Lisbon (LIS),2022-12-10
