Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Finnair,AY6767,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Air Baltic,BT5315,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,2,13:35,Lisbon (LIS),2022-09-26
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-09-26
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-09-26
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-09-26
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,3,12:40,Lisbon (LIS),2022-09-26
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-09-26
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,3,12:45,Lisbon (LIS),2022-09-26
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-09-26
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-09-26
easyJet,U22715,Milan Malpensa (MXP),Scheduled,12:55,Arrival,3,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-09-26
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-09-26
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-09-26
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,3,13:10,Lisbon (LIS),2022-09-26
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1453,Marrakesch (RAK),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48308,Marrakesch (RAK),Scheduled,13:20,Arrival,3,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,3,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-09-26
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-09-26
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,3,13:30,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Finnair,AY6767,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Air Baltic,BT5315,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,3,13:35,Lisbon (LIS),2022-09-26
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-09-26
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-09-26
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-09-26
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,4,12:40,Lisbon (LIS),2022-09-26
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-09-26
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,4,12:45,Lisbon (LIS),2022-09-26
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-09-26
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-09-26
easyJet,U22715,Milan Malpensa (MXP),Scheduled,12:55,Arrival,4,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-09-26
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-09-26
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-09-26
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,4,13:10,Lisbon (LIS),2022-09-26
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1453,Marrakesch (RAK),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48308,Marrakesch (RAK),Scheduled,13:20,Arrival,4,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,4,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-09-26
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-09-26
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,4,13:30,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Finnair,AY6767,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Air Baltic,BT5315,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,4,13:35,Lisbon (LIS),2022-09-26
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-09-26
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-09-26
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-09-26
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,5,12:40,Lisbon (LIS),2022-09-26
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-09-26
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,5,12:45,Lisbon (LIS),2022-09-26
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-09-26
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-09-26
easyJet,U22715,Milan Malpensa (MXP),Scheduled,12:55,Arrival,5,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-09-26
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-09-26
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-09-26
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,5,13:10,Lisbon (LIS),2022-09-26
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1453,Marrakesch (RAK),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48308,Marrakesch (RAK),Scheduled,13:20,Arrival,5,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,5,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-09-26
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-09-26
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,5,13:30,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Finnair,AY6767,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Air Baltic,BT5315,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Ethiopian Airlines,ET1733,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Brussels Airlines,SN6403,Brussels (BRU),Scheduled,13:35,Arrival,5,13:35,Lisbon (LIS),2022-09-26
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-09-26
,6O864,Cancun (CUN),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-09-26
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-09-26
Evelop Airlines,E9864,Cancun (CUN),Scheduled,12:40,Arrival,6,12:40,Lisbon (LIS),2022-09-26
Transavia,HV7644,Orly (ORY),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-09-26
Transavia France,TO7644,Orly (ORY),Scheduled,12:45,Arrival,6,12:45,Lisbon (LIS),2022-09-26
Ryanair,FR3091,Eindhoven (EIN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1437,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-09-26
Azores Airlines,S48303,Casablanca Mohamed V (CMN),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-09-26
easyJet,U22715,Milan Malpensa (MXP),Scheduled,12:55,Arrival,6,12:55,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-09-26
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-09-26
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-09-26
easyJet,U28717,Gatwick (LGW),Scheduled,13:10,Arrival,6,13:10,Lisbon (LIS),2022-09-26
Eastern Airways,T31339,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
Air Baltic,BT5294,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48607,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1339,Gatwick (LGW),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1453,Marrakesch (RAK),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
Azores Airlines,S48308,Marrakesch (RAK),Scheduled,13:20,Arrival,6,13:20,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP433,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
Azores Airlines,S48931,Orly (ORY),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP491,Toulouse (TLS),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
Vueling,VY8466,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
Iberia,IB5864,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
LATAM Airlines,LA5773,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
Qatar Airways,QR3614,Barcelona (BCN),Scheduled,13:25,Arrival,6,13:25,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1123,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-09-26
Azul,AD7326,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-09-26
Azores Airlines,S48242,Alicante (ALC),Scheduled,13:30,Arrival,6,13:30,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP1323,Dublin (DUB),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2022-09-26
Azores Airlines,S48297,Dublin (DUB),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2022-09-26
TAP Air Portugal,TP647,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2022-09-26
Air Canada,AC2678,Brussels (BRU),Scheduled,13:35,Arrival,6,13:35,Lisbon (LIS),2022-09-26
