Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,3,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,3,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,3,11:50,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,4,11:30,Lisbon (LIS),2023-02-03
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,4,11:30,Lisbon (LIS),2023-02-03
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,4,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,4,11:40,Lisbon (LIS),2023-02-03
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,4,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,4,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,4,11:50,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,5,11:30,Lisbon (LIS),2023-02-03
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,5,11:30,Lisbon (LIS),2023-02-03
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,5,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,5,11:40,Lisbon (LIS),2023-02-03
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,5,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,5,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,5,11:50,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,6,11:30,Lisbon (LIS),2023-02-03
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,6,11:30,Lisbon (LIS),2023-02-03
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,6,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,6,11:40,Lisbon (LIS),2023-02-03
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,6,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,6,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,6,11:50,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,7,11:30,Lisbon (LIS),2023-02-03
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,7,11:30,Lisbon (LIS),2023-02-03
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,7,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,7,11:40,Lisbon (LIS),2023-02-03
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,7,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,7,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,7,11:50,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP236,San Francisco (SFO),Scheduled,11:30,Arrival,8,11:30,Lisbon (LIS),2023-02-03
easyJet,U22713,Milan Malpensa (MXP),Scheduled,11:30,Arrival,8,11:30,Lisbon (LIS),2023-02-03
Lufthansa,LH1166,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
Air Canada,AC9062,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
Ethiopian Airlines,ET1567,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
Austrian,OS7327,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
Singapore Airlines,SQ2108,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
Thai Airways International,TG7692,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP6700,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
United Airlines,UA8846,Frankfurt (FRA),Scheduled,11:35,Arrival,8,11:35,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP204,Newark (EWR),Scheduled,11:40,Arrival,8,11:40,Lisbon (LIS),2023-02-03
Air Canada,AC2661,Newark (EWR),Scheduled,11:40,Arrival,8,11:40,Lisbon (LIS),2023-02-03
SWISS,LX2086,Zürich (ZRH),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP8204,Zürich (ZRH),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
TAP Air Portugal,TP1696,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Azul,AD7494,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Air Baltic,BT5309,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Emirates,EK4782,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Luxair,LG1980,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Lufthansa,LH6941,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
LOT - Polish Airlines,LO4746,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Azores Airlines,S48024,Funchal (FNC),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
easyJet,U27342,Lyon St Exupéry (LYS),Scheduled,11:45,Arrival,8,11:45,Lisbon (LIS),2023-02-03
Iberia,IB3110,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-02-03
American Airlines,AA8640,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-02-03
Cathay Pacific,CX1829,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-02-03
Qatar Airways,QR5093,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-02-03
Vueling,VY5071,Madrid (MAD),Scheduled,11:50,Arrival,8,11:50,Lisbon (LIS),2023-02-03
Ryanair,FR4752,Lisbon (LIS),Scheduled,11:25,Departures,1,11:25,Brussels Charleroi (CRL),2023-02-03
Turkish Airlines,TK1756,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul Ataturk (IST),2023-02-03
IndiGo,6E4192,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul Ataturk (IST),2023-02-03
Malaysia Airlines,MH4328,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul Ataturk (IST),2023-02-03
Singapore Airlines,SQ6256,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul Ataturk (IST),2023-02-03
TAP Air Portugal,TP6454,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Istanbul Ataturk (IST),2023-02-03
easyJet,U27363,Lisbon (LIS),Scheduled,11:30,Departures,1,11:30,Toulouse (TLS),2023-02-03
