Airliner,Flight,Origin,Status,Schedule,Type,Order,Schedule_Fix,Destination,Snapshot
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,1,00:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,1,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,1,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,1,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,2,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,2,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,2,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,2,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,3,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,3,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,3,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,3,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,4,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,4,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,4,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,4,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,5,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,5,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,5,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,5,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,6,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,6,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,6,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,6,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-08-04
easyJet,U27656,Luxembourg (LUX),Scheduled,12:35,Arrival,7,12:35,Lisbon (LIS),2022-08-04
Royal Air Maroc,AT980,Casablanca Mohamed V (CMN),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP1558,Sao Vicente (VXE),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2022-08-04
Emirates,EK4835,Sao Vicente (VXE),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2022-08-04
Turkish Airlines,TK8143,Sao Vicente (VXE),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2022-08-04
easyJet,U28717,Gatwick (LGW),Scheduled,13:00,Arrival,7,13:00,Lisbon (LIS),2022-08-04
easyJet,U21445,Geneva (GVA),Scheduled,13:05,Arrival,7,13:05,Lisbon (LIS),2022-08-04
easyJet,U22715,Mailand Malpensa (MXP),Scheduled,13:10,Arrival,7,13:10,Lisbon (LIS),2022-08-04
Emirates,EK191,Dubai (DXB),Scheduled,12:35,Arrival,8,12:35,Lisbon (LIS),2022-08-04
TAP Air Portugal,TP6730,Dubai (DXB),Scheduled,12:35,Arrival,8,12:35,Lisbon (LIS),2022-08-04
